Id,Humi,Temp,Sun,Soil,Flame,Date,Packet #,CRC,receivedPacketCount,RSSI,File Name,PDR,PCR,Ctrl
311,9,36,2,36,36,01/01/12-02:50:02,253,0,196,-97,8_bn_311_200m,77.47%,0%,8_bn_311_200m-01/01/12-02:50:02
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
311,9,36,2,36,36,01/01/12-02:50:06,254,0,197,-97,8_bn_311_200m,77.56%,0%,8_bn_311_200m-01/01/12-02:50:06
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
311,9,36,2,36,36,01/01/12-02:50:10,255,0,198,-97,8_bn_311_200m,77.65%,0%,8_bn_311_200m-01/01/12-02:50:10
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
311,9,36,2,36,36,01/01/12-02:50:13,1,0,1,-97,8_bn_311_200m,,,8_bn_311_200m-01/01/12-02:50:13
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
311,8,37,2,37,37,01/01/12-02:50:17,2,0,2,-97,8_bn_311_200m,,,8_bn_311_200m-01/01/12-02:50:17
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
311,8,37,2,37,37,01/01/12-02:50:21,3,0,3,-97,8_bn_311_200m,,,8_bn_311_200m-01/01/12-02:50:21
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
311,8,37,2,37,37,01/01/12-02:50:25,4,0,4,-98,8_bn_311_200m,,,8_bn_311_200m-01/01/12-02:50:25
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
311,8,37,2,37,37,01/01/12-02:50:28,5,0,5,-96,8_bn_311_200m,,,8_bn_311_200m-01/01/12-02:50:28
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
311,8,37,2,37,37,01/01/12-02:50:32,6,0,6,-97,8_bn_311_200m,,,8_bn_311_200m-01/01/12-02:50:32
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
311,8,37,2,37,37,01/01/12-02:50:36,7,0,7,-97,8_bn_311_200m,,,8_bn_311_200m-01/01/12-02:50:36
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
311,8,37,2,37,37,01/01/12-02:50:39,8,0,8,-96,8_bn_311_200m,,,8_bn_311_200m-01/01/12-02:50:39
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
311,8,37,2,37,37,01/01/12-02:50:43,9,0,9,-93,8_bn_311_200m,,,8_bn_311_200m-01/01/12-02:50:43
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
311,9,36,2,36,36,01/01/12-02:50:47,10,0,10,-97,8_bn_311_200m,,,8_bn_311_200m-01/01/12-02:50:47
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
311,9,36,2,36,36,01/01/12-02:50:50,11,0,11,-97,8_bn_311_200m,,,8_bn_311_200m-01/01/12-02:50:50
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
311,9,36,2,36,36,01/01/12-02:50:54,12,0,12,-97,8_bn_311_200m,,,8_bn_311_200m-01/01/12-02:50:54
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
311,9,36,2,36,36,01/01/12-02:50:58,13,0,13,-96,8_bn_311_200m,,,8_bn_311_200m-01/01/12-02:50:58
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
311,9,36,2,36,36,01/01/12-02:51:02,14,0,14,-97,8_bn_311_200m,,,8_bn_311_200m-01/01/12-02:51:02
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
311,9,36,2,36,36,01/01/12-02:51:09,16,0,15,-95,8_bn_311_200m,,,8_bn_311_200m-01/01/12-02:51:09
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
311,9,36,2,36,36,01/01/12-02:51:13,17,0,16,-97,8_bn_311_200m,,,8_bn_311_200m-01/01/12-02:51:13
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
311,9,36,2,36,36,01/01/12-02:51:16,18,0,17,-96,8_bn_311_200m,,,8_bn_311_200m-01/01/12-02:51:16
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
311,9,36,2,36,36,01/01/12-02:51:20,19,0,18,-96,8_bn_311_200m,,,8_bn_311_200m-01/01/12-02:51:20
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
311,9,36,2,36,36,01/01/12-02:51:24,20,0,19,-96,8_bn_311_200m,,,8_bn_311_200m-01/01/12-02:51:24
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
311,8,37,2,37,37,01/01/12-02:51:31,22,0,20,-95,8_bn_311_200m,,,8_bn_311_200m-01/01/12-02:51:31
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
311,9,36,2,36,36,01/01/12-02:51:35,23,0,21,-96,8_bn_311_200m,,,8_bn_311_200m-01/01/12-02:51:35
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
311,9,36,2,36,36,01/01/12-02:51:39,24,0,22,-97,8_bn_311_200m,,,8_bn_311_200m-01/01/12-02:51:39
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
311,8,37,2,37,37,01/01/12-02:51:42,25,0,23,-96,8_bn_311_200m,,,8_bn_311_200m-01/01/12-02:51:42
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
311,8,37,2,37,37,01/01/12-02:51:46,26,0,24,-97,8_bn_311_200m,,,8_bn_311_200m-01/01/12-02:51:46
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
311,8,37,2,37,37,01/01/12-02:51:50,27,0,25,-97,8_bn_311_200m,,,8_bn_311_200m-01/01/12-02:51:50
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
311,8,37,2,37,37,01/01/12-02:51:54,28,0,26,-97,8_bn_311_200m,,,8_bn_311_200m-01/01/12-02:51:54
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
311,8,37,2,37,37,01/01/12-02:51:57,29,0,27,-97,8_bn_311_200m,,,8_bn_311_200m-01/01/12-02:51:57
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
311,8,37,2,37,37,01/01/12-02:52:01,30,0,28,-96,8_bn_311_200m,,,8_bn_311_200m-01/01/12-02:52:01
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
311,8,37,2,37,37,01/01/12-02:52:05,31,0,29,-96,8_bn_311_200m,,,8_bn_311_200m-01/01/12-02:52:05
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
311,8,37,2,37,37,01/01/12-02:52:08,32,0,30,-97,8_bn_311_200m,,,8_bn_311_200m-01/01/12-02:52:08
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
311,8,37,2,37,37,01/01/12-02:52:12,33,0,31,-96,8_bn_311_200m,,,8_bn_311_200m-01/01/12-02:52:12
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
311,8,37,2,37,37,01/01/12-02:52:16,34,0,32,-96,8_bn_311_200m,,,8_bn_311_200m-01/01/12-02:52:16
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
311,8,37,2,37,37,01/01/12-02:52:20,35,0,33,-96,8_bn_311_200m,,,8_bn_311_200m-01/01/12-02:52:20
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
311,8,38,2,38,38,01/01/12-02:52:23,36,0,34,-97,8_bn_311_200m,,,8_bn_311_200m-01/01/12-02:52:23
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
311,8,38,2,38,38,01/01/12-02:52:27,37,0,35,-96,8_bn_311_200m,,,8_bn_311_200m-01/01/12-02:52:27
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
311,8,38,2,38,38,01/01/12-02:52:31,38,0,36,-98,8_bn_311_200m,,,8_bn_311_200m-01/01/12-02:52:31
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
311,8,38,2,38,38,01/01/12-02:52:34,39,0,37,-96,8_bn_311_200m,,,8_bn_311_200m-01/01/12-02:52:34
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
311,8,38,2,38,38,01/01/12-02:52:38,40,0,38,-97,8_bn_311_200m,,,8_bn_311_200m-01/01/12-02:52:38
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
311,8,38,2,38,38,01/01/12-02:52:42,41,0,39,-97,8_bn_311_200m,,,8_bn_311_200m-01/01/12-02:52:42
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
311,8,38,3,38,38,01/01/12-02:52:46,42,0,40,-96,8_bn_311_200m,,,8_bn_311_200m-01/01/12-02:52:46
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
311,8,37,2,37,37,01/01/12-02:52:49,43,0,41,-96,8_bn_311_200m,,,8_bn_311_200m-01/01/12-02:52:49
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
311,8,37,2,37,37,01/01/12-02:52:53,44,0,42,-98,8_bn_311_200m,,,8_bn_311_200m-01/01/12-02:52:53
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
311,8,37,2,37,37,01/01/12-02:52:57,45,0,43,-97,8_bn_311_200m,,,8_bn_311_200m-01/01/12-02:52:57
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
311,8,37,2,37,37,01/01/12-02:53:00,46,0,44,-97,8_bn_311_200m,,,8_bn_311_200m-01/01/12-02:53:00
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
311,8,37,2,37,37,01/01/12-02:53:04,47,0,45,-97,8_bn_311_200m,,,8_bn_311_200m-01/01/12-02:53:04
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
311,8,37,2,37,37,01/01/12-02:53:08,48,0,46,-97,8_bn_311_200m,,,8_bn_311_200m-01/01/12-02:53:08
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
311,8,37,2,37,37,01/01/12-02:53:11,49,0,47,-96,8_bn_311_200m,,,8_bn_311_200m-01/01/12-02:53:11
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
311,8,37,2,37,37,01/01/12-02:53:15,50,0,48,-97,8_bn_311_200m,,,8_bn_311_200m-01/01/12-02:53:15
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
411,17,20,51,20,20,01/01/12-00:49:54,1,0,1,-39,8_bn_411_100m,,,8_bn_411_100m-01/01/12-00:49:54
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
411,17,20,51,20,20,01/01/12-00:49:58,2,0,2,-37,8_bn_411_100m,,,8_bn_411_100m-01/01/12-00:49:58
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
411,17,20,48,20,20,01/01/12-00:50:02,3,0,3,-39,8_bn_411_100m,,,8_bn_411_100m-01/01/12-00:50:02
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
411,17,20,47,20,20,01/01/12-00:50:05,4,0,4,-35,8_bn_411_100m,,,8_bn_411_100m-01/01/12-00:50:05
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
411,17,20,40,20,20,01/01/12-00:50:09,5,0,5,-36,8_bn_411_100m,,,8_bn_411_100m-01/01/12-00:50:09
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
411,17,20,36,20,20,01/01/12-00:50:13,6,0,6,-41,8_bn_411_100m,,,8_bn_411_100m-01/01/12-00:50:13
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
411,17,20,34,20,20,01/01/12-00:50:20,8,0,7,-41,8_bn_411_100m,,,8_bn_411_100m-01/01/12-00:50:20
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
411,17,20,34,20,20,01/01/12-00:50:24,9,0,8,-42,8_bn_411_100m,,,8_bn_411_100m-01/01/12-00:50:24
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
411,17,20,34,20,20,01/01/12-00:50:28,10,0,9,-40,8_bn_411_100m,,,8_bn_411_100m-01/01/12-00:50:28
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
411,17,20,34,20,20,01/01/12-00:50:31,11,0,10,-43,8_bn_411_100m,,,8_bn_411_100m-01/01/12-00:50:31
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
411,17,20,34,20,20,01/01/12-00:50:35,12,0,11,-44,8_bn_411_100m,,,8_bn_411_100m-01/01/12-00:50:35
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
411,17,20,32,20,20,01/01/12-00:50:39,13,0,12,-45,8_bn_411_100m,,,8_bn_411_100m-01/01/12-00:50:39
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
411,17,20,33,20,20,01/01/12-00:50:43,14,0,13,-45,8_bn_411_100m,,,8_bn_411_100m-01/01/12-00:50:43
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
411,17,20,31,20,20,01/01/12-00:50:46,15,0,14,-46,8_bn_411_100m,,,8_bn_411_100m-01/01/12-00:50:46
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
411,17,20,29,20,20,01/01/12-00:50:50,16,0,15,-42,8_bn_411_100m,,,8_bn_411_100m-01/01/12-00:50:50
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
411,17,20,29,20,20,01/01/12-00:50:54,17,0,16,-42,8_bn_411_100m,,,8_bn_411_100m-01/01/12-00:50:54
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
411,17,20,30,20,20,01/01/12-00:50:57,18,0,17,-43,8_bn_411_100m,,,8_bn_411_100m-01/01/12-00:50:57
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
411,17,20,30,20,20,01/01/12-00:51:01,19,0,18,-41,8_bn_411_100m,,,8_bn_411_100m-01/01/12-00:51:01
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
411,17,20,31,20,20,01/01/12-00:51:05,20,0,19,-39,8_bn_411_100m,,,8_bn_411_100m-01/01/12-00:51:05
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
411,17,20,30,20,20,01/01/12-00:51:09,21,0,20,-37,8_bn_411_100m,,,8_bn_411_100m-01/01/12-00:51:09
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
411,16,21,11,21,21,01/01/12-00:17:53,27,0,1,-71,8_bn_411_100m,,,8_bn_411_100m-01/01/12-00:17:53
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
411,16,21,11,21,21,01/01/12-00:17:56,28,0,2,-72,8_bn_411_100m,,,8_bn_411_100m-01/01/12-00:17:56
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
411,16,21,10,21,21,01/01/12-00:18:00,29,0,3,-74,8_bn_411_100m,,,8_bn_411_100m-01/01/12-00:18:00
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
411,16,21,10,21,21,01/01/12-00:18:04,30,0,4,-73,8_bn_411_100m,,,8_bn_411_100m-01/01/12-00:18:04
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
411,16,21,11,21,21,01/01/12-00:18:08,31,0,5,-72,8_bn_411_100m,,,8_bn_411_100m-01/01/12-00:18:08
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
411,16,21,10,21,21,01/01/12-00:18:11,32,0,6,-83,8_bn_411_100m,,,8_bn_411_100m-01/01/12-00:18:11
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
411,16,21,11,21,21,01/01/12-00:18:15,33,0,7,-76,8_bn_411_100m,,,8_bn_411_100m-01/01/12-00:18:15
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
411,16,21,12,21,21,01/01/12-00:18:19,34,0,8,-79,8_bn_411_100m,,,8_bn_411_100m-01/01/12-00:18:19
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
411,16,21,12,21,21,01/01/12-00:18:22,35,0,9,-76,8_bn_411_100m,,,8_bn_411_100m-01/01/12-00:18:22
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
411,16,21,12,21,21,01/01/12-00:18:26,36,0,10,-74,8_bn_411_100m,,,8_bn_411_100m-01/01/12-00:18:26
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
411,16,21,12,21,21,01/01/12-00:18:30,37,0,11,-79,8_bn_411_100m,,,8_bn_411_100m-01/01/12-00:18:30
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
411,16,21,13,21,21,01/01/12-00:18:34,38,0,12,-82,8_bn_411_100m,,,8_bn_411_100m-01/01/12-00:18:34
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
411,16,21,12,21,21,01/01/12-00:18:37,39,0,13,-85,8_bn_411_100m,,,8_bn_411_100m-01/01/12-00:18:37
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
411,16,21,13,21,21,01/01/12-00:18:41,40,0,14,-84,8_bn_411_100m,,,8_bn_411_100m-01/01/12-00:18:41
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
411,16,21,11,21,21,01/01/12-00:18:45,41,0,15,-84,8_bn_411_100m,,,8_bn_411_100m-01/01/12-00:18:45
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
411,16,21,11,21,21,01/01/12-00:18:48,42,0,16,-86,8_bn_411_100m,,,8_bn_411_100m-01/01/12-00:18:48
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
411,16,21,11,21,21,01/01/12-00:18:52,43,0,17,-80,8_bn_411_100m,,,8_bn_411_100m-01/01/12-00:18:52
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
411,16,21,11,21,21,01/01/12-00:18:56,44,0,18,-74,8_bn_411_100m,,,8_bn_411_100m-01/01/12-00:18:56
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
411,16,21,11,21,21,01/01/12-00:19:03,46,0,19,-76,8_bn_411_100m,,,8_bn_411_100m-01/01/12-00:19:03
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
411,16,21,10,21,21,01/01/12-00:19:07,47,0,20,-75,8_bn_411_100m,,,8_bn_411_100m-01/01/12-00:19:07
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
411,16,21,11,21,21,01/01/12-00:19:11,48,0,21,-75,8_bn_411_100m,,,8_bn_411_100m-01/01/12-00:19:11
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
411,16,21,11,21,21,01/01/12-00:19:14,49,0,22,-78,8_bn_411_100m,,,8_bn_411_100m-01/01/12-00:19:14
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
411,16,21,11,21,21,01/01/12-00:19:18,50,0,23,-77,8_bn_411_100m,,,8_bn_411_100m-01/01/12-00:19:18
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
411,16,21,10,21,21,01/01/12-00:19:22,51,0,24,-76,8_bn_411_100m,,,8_bn_411_100m-01/01/12-00:19:22
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
411,16,21,10,21,21,01/01/12-00:19:26,52,0,25,-74,8_bn_411_100m,,,8_bn_411_100m-01/01/12-00:19:26
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
411,16,21,9,21,21,01/01/12-00:19:29,53,0,26,-75,8_bn_411_100m,,,8_bn_411_100m-01/01/12-00:19:29
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
411,16,21,10,21,21,01/01/12-00:19:33,54,0,27,-77,8_bn_411_100m,,,8_bn_411_100m-01/01/12-00:19:33
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
411,16,21,10,21,21,01/01/12-00:19:37,55,0,28,-77,8_bn_411_100m,,,8_bn_411_100m-01/01/12-00:19:37
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
411,16,21,11,21,21,01/01/12-00:19:40,56,0,29,-78,8_bn_411_100m,,,8_bn_411_100m-01/01/12-00:19:40
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
411,16,21,12,21,21,01/01/12-00:23:25,1,0,1,-77,8_bn_411_100m,,,8_bn_411_100m-01/01/12-00:23:25
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
411,16,21,11,21,21,01/01/12-00:23:29,2,0,2,-81,8_bn_411_100m,,,8_bn_411_100m-01/01/12-00:23:29
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
411,16,21,11,21,21,01/01/12-00:23:33,3,0,3,-81,8_bn_411_100m,,,8_bn_411_100m-01/01/12-00:23:33
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
411,16,21,11,21,21,01/01/12-00:23:36,4,0,4,-84,8_bn_411_100m,,,8_bn_411_100m-01/01/12-00:23:36
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
411,16,21,11,21,21,01/01/12-00:23:40,5,0,5,-81,8_bn_411_100m,,,8_bn_411_100m-01/01/12-00:23:40
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
411,16,21,11,21,21,01/01/12-00:23:44,6,0,6,-82,8_bn_411_100m,,,8_bn_411_100m-01/01/12-00:23:44
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
411,16,21,11,21,21,01/01/12-00:23:48,7,0,7,-80,8_bn_411_100m,,,8_bn_411_100m-01/01/12-00:23:48
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
411,16,21,11,21,21,01/01/12-00:23:51,8,0,8,-80,8_bn_411_100m,,,8_bn_411_100m-01/01/12-00:23:51
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
411,16,21,11,21,21,01/01/12-00:23:55,9,0,9,-88,8_bn_411_100m,,,8_bn_411_100m-01/01/12-00:23:55
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
411,16,21,11,21,21,01/01/12-00:23:59,10,0,10,-80,8_bn_411_100m,,,8_bn_411_100m-01/01/12-00:23:59
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
411,16,21,11,21,21,01/01/12-00:24:02,11,0,11,-82,8_bn_411_100m,,,8_bn_411_100m-01/01/12-00:24:02
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
411,16,21,11,21,21,01/01/12-00:24:06,12,0,12,-81,8_bn_411_100m,,,8_bn_411_100m-01/01/12-00:24:06
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
411,16,21,11,21,21,01/01/12-00:24:10,13,0,13,-88,8_bn_411_100m,,,8_bn_411_100m-01/01/12-00:24:10
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
411,16,21,11,21,21,01/01/12-00:24:14,14,0,14,-85,8_bn_411_100m,,,8_bn_411_100m-01/01/12-00:24:14
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
411,16,21,11,21,21,01/01/12-00:24:17,15,0,15,-82,8_bn_411_100m,,,8_bn_411_100m-01/01/12-00:24:17
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
411,16,21,11,21,21,01/01/12-00:24:21,16,0,16,-82,8_bn_411_100m,,,8_bn_411_100m-01/01/12-00:24:21
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
411,16,21,11,21,21,01/01/12-00:24:25,17,0,17,-88,8_bn_411_100m,,,8_bn_411_100m-01/01/12-00:24:25
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
411,16,21,11,21,21,01/01/12-00:24:28,18,0,18,-83,8_bn_411_100m,,,8_bn_411_100m-01/01/12-00:24:28
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
411,16,21,11,21,21,01/01/12-00:24:32,19,0,19,-83,8_bn_411_100m,,,8_bn_411_100m-01/01/12-00:24:32
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
411,16,21,11,21,21,01/01/12-00:24:36,20,0,20,-86,8_bn_411_100m,,,8_bn_411_100m-01/01/12-00:24:36
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
411,16,21,11,21,21,01/01/12-00:24:40,21,0,21,-83,8_bn_411_100m,,,8_bn_411_100m-01/01/12-00:24:40
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
411,16,21,11,21,21,01/01/12-00:24:43,22,0,22,-84,8_bn_411_100m,,,8_bn_411_100m-01/01/12-00:24:43
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
411,16,21,11,21,21,01/01/12-00:24:47,23,0,23,-82,8_bn_411_100m,,,8_bn_411_100m-01/01/12-00:24:47
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
411,16,21,11,21,21,01/01/12-00:24:51,24,0,24,-80,8_bn_411_100m,,,8_bn_411_100m-01/01/12-00:24:51
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
411,16,21,12,21,21,01/01/12-00:24:54,25,0,25,-79,8_bn_411_100m,,,8_bn_411_100m-01/01/12-00:24:54
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
411,16,21,12,21,21,01/01/12-00:24:58,26,0,26,-84,8_bn_411_100m,,,8_bn_411_100m-01/01/12-00:24:58
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
411,16,21,10,21,21,01/01/12-00:25:02,27,0,27,-85,8_bn_411_100m,,,8_bn_411_100m-01/01/12-00:25:02
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
411,16,21,10,21,21,01/01/12-00:25:06,28,0,28,-83,8_bn_411_100m,,,8_bn_411_100m-01/01/12-00:25:06
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
411,16,21,10,21,21,01/01/12-00:25:09,29,0,29,-85,8_bn_411_100m,,,8_bn_411_100m-01/01/12-00:25:09
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
411,16,21,10,21,21,01/01/12-00:25:13,30,0,30,-88,8_bn_411_100m,,,8_bn_411_100m-01/01/12-00:25:13
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
411,16,21,10,21,21,01/01/12-00:25:17,31,0,31,-91,8_bn_411_100m,,,8_bn_411_100m-01/01/12-00:25:17
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
411,16,21,10,21,21,01/01/12-00:25:21,32,0,32,-89,8_bn_411_100m,,,8_bn_411_100m-01/01/12-00:25:21
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
411,16,21,10,21,21,01/01/12-00:25:24,33,0,33,-89,8_bn_411_100m,,,8_bn_411_100m-01/01/12-00:25:24
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
411,16,21,10,21,21,01/01/12-00:25:28,34,0,34,-93,8_bn_411_100m,,,8_bn_411_100m-01/01/12-00:25:28
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
411,16,21,10,21,21,01/01/12-00:25:32,35,0,35,-93,8_bn_411_100m,,,8_bn_411_100m-01/01/12-00:25:32
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
411,16,21,10,21,21,01/01/12-00:25:35,36,0,36,-88,8_bn_411_100m,,,8_bn_411_100m-01/01/12-00:25:35
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
411,16,21,11,21,21,01/01/12-00:25:39,37,0,37,-88,8_bn_411_100m,,,8_bn_411_100m-01/01/12-00:25:39
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
411,16,21,11,21,21,01/01/12-00:25:43,38,0,38,-79,8_bn_411_100m,,,8_bn_411_100m-01/01/12-00:25:43
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
411,16,21,11,21,21,01/01/12-00:25:47,39,0,39,-82,8_bn_411_100m,,,8_bn_411_100m-01/01/12-00:25:47
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
411,16,21,11,21,21,01/01/12-00:25:50,40,0,40,-79,8_bn_411_100m,,,8_bn_411_100m-01/01/12-00:25:50
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
411,16,21,11,21,21,01/01/12-00:25:54,41,0,41,-80,8_bn_411_100m,,,8_bn_411_100m-01/01/12-00:25:54
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
411,16,21,11,21,21,01/01/12-00:25:58,42,0,42,-81,8_bn_411_100m,,,8_bn_411_100m-01/01/12-00:25:58
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
411,16,21,11,21,21,01/01/12-00:26:01,43,0,43,-83,8_bn_411_100m,,,8_bn_411_100m-01/01/12-00:26:01
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
